DateOfBite,Species,Breed,Age,Gender,SpayNeuter
September 18 2015,DOG,Shih Tzu,1,M,TRUE
September 22 2015,DOG,"PEKINGESE,SHIH TZU,  CHIH HUA HUA X",5,M,FALSE
September 19 2015,DOG,"Poodle, Standard",,U,FALSE
September 19 2015,DOG,Pit Bull,,U,FALSE
September 07 2015,DOG,German Shepherd,,U,FALSE
September 22 2015,DOG,German Shepherd,2,M,TRUE
September 26 2015,DOG,GREAT DANE/PIT BULL X,1,M,TRUE
September 26 2015,DOG,"Poodle, Miniature",,U,FALSE
September 24 2015,DOG,"Poodle, Standard",,U,FALSE
September 26 2015,DOG,LHASA APSO/POODLDE X,1,M,FALSE
September 28 2015,DOG,Beagle Crossbreed,6,M,TRUE
September 23 2015,DOG,Australian Shepherd,,U,FALSE
September 20 2015,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,FALSE
September 28 2015,DOG,German Shepherd Crossbreed,3,F,FALSE
September 30 2015,DOG,American Pit Bull Terrier/Pit Bull,,M,FALSE
September 30 2015,DOG,American Pit Bull Mix / Pit Bull Mix,10,F,TRUE
September 30 2015,DOG,Labrador Retriever Crossbreed,7,M,TRUE
September 22 2015,DOG,SHARPEI/GERMAN SHEP X,1,M,FALSE
October 04 2015,DOG,Pit Bull,3,F,FALSE
September 29 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
October 05 2015,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,TRUE
October 02 2015,DOG,LAB/BASSET HOUND X,1,F,FALSE
October 05 2015,DOG,American Pit Bull Mix / Pit Bull Mix,6M,M,TRUE
October 05 2015,DOG,"Poodle, Standard",,U,FALSE
October 05 2015,DOG,LAB/PIT BULL X,3M,M,TRUE
September 27 2015,DOG,Chow Chow,12,F,FALSE
October 07 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
October 07 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
October 07 2015,DOG,Bull dog,,U,FALSE
October 08 2015,DOG,German Shepherd,5,M,FALSE
October 12 2015,DOG,Chihuahua,,U,FALSE
October 11 2015,DOG,American Pit Bull Terrier/Pit Bull,4,M,FALSE
October 10 2015,DOG,AUSTRALIAN CATTLE DOG,14,M,TRUE
October 12 2015,DOG,English Springer Spaniel,12,M,TRUE
October 13 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,U,FALSE
October 10 2015,DOG,Chihuahua,,U,FALSE
September 28 2015,DOG,Maltese,,U,FALSE
October 13 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
October 11 2015,DOG,AUSTRALIAN CATTLE DOG,,U,FALSE
October 15 2015,DOG,Pit Bull,5,M,FALSE
October 18 2015,DOG,BORDER COLLIE/LAB,4,M,TRUE
October 19 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
October 18 2015,DOG,American Eskimo,7,M,FALSE
October 05 2015,DOG,American Pit Bull Terrier/Pit Bull,1,F,TRUE
October 05 2015,DOG,Labrador Retriever Crossbreed,9,M,FALSE
October 09 2015,DOG,Bull dog,2,F,TRUE
October 09 2015,DOG,Bull dog,2,F,TRUE
October 20 2015,DOG,German Shepherd,8,M,TRUE
October 19 2015,DOG,Yorkshire Terrier,4,F,TRUE
October 21 2015,DOG,Chihuahua,10,M,FALSE
October 21 2015,DOG,Pit Bull,4,F,FALSE
October 20 2015,DOG,American Pit Bull Mix / Pit Bull Mix,,U,FALSE
October 22 2015,DOG,American Pit Bull Terrier/Pit Bull,,F,FALSE
October 22 2015,DOG,Belgian Sheepdog,2,F,TRUE
October 24 2015,DOG,American Pit Bull Terrier/Pit Bull,1,M,FALSE
October 23 2015,DOG,RAT TERRIER,8,F,FALSE
October 24 2015,DOG,Pit Bull,11M,M,TRUE
October 19 2015,DOG,German Shepherd,4,M,TRUE
October 18 2015,DOG,Yorkshire Terrier,3,M,TRUE
October 24 2015,DOG,Pit Bull,3,M,FALSE
October 27 2015,DOG,Shih Tzu,2,M,FALSE
October 26 2015,DOG,Pit Bull,,U,FALSE
October 27 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
October 26 2015,DOG,Chihuahua,1,F,TRUE
October 14 2015,DOG,Labrador Retriever Crossbreed,2,M,TRUE
October 29 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
November 01 2015,DOG,American Pit Bull Terrier/Pit Bull,1,M,FALSE
October 30 2015,DOG,German Shepherd,,U,FALSE
November 01 2015,DOG,Siberian Husky,,U,FALSE
November 01 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
October 31 2015,DOG,Vizsla,2,M,TRUE
November 04 2015,DOG,Puggle,8,F,TRUE
November 04 2015,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,FALSE
November 02 2015,DOG,Pit Bull,,U,FALSE
November 02 2015,DOG,Pit Bull,,U,FALSE
October 31 2015,DOG,Mixed/Other,,U,FALSE
November 02 2015,DOG,Rottweiler,,U,FALSE
March 31 2015,DOG,Pit Bull,,U,FALSE
October 23 2015,DOG,American Staffordshire Terrier,1,M,TRUE
November 05 2015,DOG,YORKIE/MALTESE X,7,M,TRUE
November 06 2015,DOG,American Pit Bull Mix / Pit Bull Mix,10M,M,FALSE
November 05 2015,DOG,Chihuahua,,U,FALSE
November 02 2015,DOG,BOXER/PIT BULL X,,F,TRUE
November 06 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,TRUE
November 06 2015,DOG,MIXED,5,M,TRUE
November 07 2015,DOG,CHOW/SHEPHERD X,15,M,TRUE
November 07 2015,DOG,"Mastiff, Bull",6,M,TRUE
November 07 2015,DOG,"Poodle, Standard",9,M,TRUE
November 06 2015,DOG,ROTTWEILER/PIT BULL X,,U,FALSE
October 30 2015,DOG,Rottweiler,,U,FALSE
October 31 2015,DOG,Jack Russ,,U,FALSE
November 07 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
November 11 2015,DOG,Chihuahua,2,M,FALSE
November 10 2015,DOG,DOBERMAN/PIT BULL X,1,M,TRUE
November 06 2015,DOG,"Poodle, Standard",5,M,FALSE
November 12 2015,DOG,Pit Bull,,U,FALSE
November 10 2015,DOG,Pit Bull,,U,FALSE
November 12 2015,DOG,Pit Bull,,U,FALSE
November 15 2015,DOG,Bull Terrier,,U,FALSE
November 13 2015,DOG,German Shepherd,,U,FALSE
November 11 2015,DOG,AMERICAN BULLDOG/GREAT PYRENEES,3,F,TRUE
November 13 2015,DOG,Pit Bull,,U,FALSE
November 12 2015,DOG,HARRIER/GERM SHEP,3,M,TRUE
November 16 2015,DOG,MASTIFF/AM PIT BULL TERR,1,M,TRUE
November 18 2015,DOG,Pit Bull,7,F,TRUE
November 18 2015,DOG,Pit Bull,1,M,TRUE
November 12 2015,DOG,Pit Bull,3,F,FALSE
November 18 2015,DOG,Labrador Retriever Crossbreed,1,F,TRUE
October 26 2015,DOG,Shih Tzu,,U,FALSE
November 20 2015,DOG,Yorkshire Terrier,,U,FALSE
November 18 2015,DOG,PIT-BULL LAB X,10,F,FALSE
November 22 2015,DOG,Pit Bull,1,M,FALSE
November 21 2015,DOG,American Pit Bull Terrier/Pit Bull,2,M,TRUE
November 23 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE
November 21 2015,DOG,Bull dog,,U,FALSE
November 21 2015,DOG,BOXER X,1,F,TRUE
November 20 2015,DOG,Pit Bull,6,M,FALSE
November 23 2015,DOG,Shih Tzu,2,M,TRUE
November 20 2015,DOG,POODLE X,1,F,FALSE
November 25 2015,DOG,Pit Bull,4,M,FALSE
November 26 2015,DOG,Chihuahua,4M,M,TRUE
November 26 2015,DOG,American Staffordshire Terrier,10M,M,FALSE
November 27 2015,DOG,Chihuahua Crossbreed,8,M,TRUE
November 27 2015,DOG,Chihuahua,,U,FALSE
November 25 2015,DOG,Pit Bull,,U,FALSE
November 28 2015,DOG,Shih Tzu,2,M,TRUE
November 24 2015,DOG,Pit Bull,,U,FALSE
November 29 2015,DOG,Yorkshire Terrier,4,M,TRUE
November 23 2015,DOG,Pit Bull,,U,FALSE
November 27 2015,DOG,Shih Tzu,1,M,FALSE
November 30 2015,DOG,MIXED,3,M,TRUE
November 28 2015,DOG,Pit Bull,1,F,FALSE
December 01 2015,DOG,Bernese Mountain,,U,FALSE
December 01 2015,DOG,Beagle Crossbreed,2,M,TRUE
December 03 2015,DOG,"Bull Dog, French",3,M,TRUE
December 04 2015,DOG,BLACK RUSSIAN TERRIER,,U,FALSE
November 25 2015,DOG,Jack Russ,,M,TRUE
December 06 2015,DOG,Pit Bull,4,M,TRUE
December 07 2015,DOG,BEAGLE/JACK RUSSELL X,4,M,TRUE
December 06 2015,DOG,Chow Chow,8,M,FALSE
December 03 2015,DOG,TERRIER,1,M,TRUE
December 06 2015,DOG,Bichon Frise,12,M,TRUE
December 05 2015,DOG,SUDANESE HOUND X,1,M,TRUE
December 04 2015,DOG,TERRIER X,6,M,TRUE
November 29 2015,DOG,Maltese,2,F,TRUE
December 09 2015,DOG,Yorkshire Terrier Crossbreed,3,M,FALSE
December 09 2015,DOG,TERRIER X,11,M,TRUE
December 12 2015,DOG,Chihuahua,,U,FALSE
December 01 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE
December 14 2015,DOG,Yorkshire Terrier,5,M,TRUE
December 08 2015,DOG,Shih Tzu,2,M,FALSE
December 11 2015,DOG,Shih Tzu,2,F,FALSE
December 12 2015,DOG,Pit Bull,2,F,TRUE
December 12 2015,DOG,Pit Bull,1,M,TRUE
December 15 2015,DOG,Pit Bull,,U,FALSE
December 16 2015,DOG,Siberian Husky,,U,FALSE
December 14 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,TRUE
December 17 2015,DOG,American Pit Bull Mix / Pit Bull Mix,,M,FALSE
December 18 2015,DOG,"Bull Dog, French",,U,FALSE
December 19 2015,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,TRUE
December 19 2015,DOG,American Pit Bull Mix / Pit Bull Mix,6,F,TRUE
December 21 2015,DOG,American Pit Bull Terrier/Pit Bull,2,F,TRUE
December 20 2015,DOG,MIXED,,U,FALSE
October 21 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
December 20 2015,DOG,Beagle,14,F,FALSE
December 13 2015,DOG,"Poodle, Toy",2,M,FALSE
December 24 2015,DOG,Cane Corso,,U,FALSE
December 24 2015,DOG,Miniature Pinscher,11,M,FALSE
December 26 2015,DOG,Chihuahua,2,M,FALSE
December 27 2015,DOG,Bull dog,3,F,TRUE
December 24 2015,DOG,Shih Tzu,6,M,TRUE
December 25 2015,DOG,MIXED,4,M,TRUE
December 30 2015,DOG,Pit Bull,2,M,FALSE
January 02 2016,DOG,Yorkshire Terrier,10,M,TRUE
January 01 2016,DOG,Pit Bull,,U,FALSE
January 01 2016,DOG,Pit Bull,,M,TRUE
January 01 2016,DOG,Pit Bull,,U,TRUE
December 31 2015,DOG,Brussels Griffon,8,M,TRUE
December 22 2015,DOG,SHIH TZU/POODLE X,2,M,TRUE
December 10 2015,DOG,AMER BULL TERRIER,1,M,FALSE
November 11 2015,DOG,Pit Bull,4,F,TRUE
January 04 2016,DOG,Shih Tzu,,U,FALSE
January 06 2016,DOG,German Shepherd,2,M,FALSE
January 07 2016,DOG,Chihuahua,,U,FALSE
January 03 2016,DOG,MIXED,,U,FALSE
December 25 2015,DOG,Rottweiler,,M,FALSE
January 09 2016,DOG,PEKINGESE/CHIHUAHUA,1,F,FALSE
January 10 2016,DOG,PUG/BEAGLE X,10,M,FALSE
January 08 2016,DOG,German Shepherd,5,F,FALSE
January 12 2016,DOG,Pit Bull,2,M,FALSE
January 13 2016,DOG,TOY FOX TERRIER,1,M,FALSE
January 13 2016,DOG,Bull dog,,U,FALSE
January 08 2016,DOG,Pit Bull,,U,FALSE
January 10 2016,DOG,Miniature Pinscher,3,M,TRUE
January 15 2016,DOG,Yorkshire Terrier,,U,FALSE
January 15 2016,DOG,PIT BULL/ AMERICAN BULLY,3,M,FALSE
January 15 2016,DOG,Pit Bull,,U,FALSE
January 16 2016,DOG,Pit Bull,,U,FALSE
January 16 2016,DOG,Pit Bull,,U,FALSE
December 23 2015,DOG,Yorkshire Terrier Crossbreed,6,M,TRUE
January 17 2016,DOG,Miniature Pinscher,,U,FALSE
January 18 2016,DOG,Boston Terrier,4,M,TRUE
January 19 2016,DOG,American Pit Bull Terrier/Pit Bull,8,F,FALSE
January 18 2016,DOG,Chihuahua Crossbreed,4,F,TRUE
January 21 2016,DOG,Chihuahua,1,M,FALSE
January 22 2016,DOG,PINCHER,,U,FALSE
January 16 2016,DOG,Labrador Retriever Crossbreed,,M,TRUE
January 21 2016,DOG,Rottweiler,2,M,FALSE
January 21 2016,DOG,Rottweiler,2,M,FALSE
January 21 2016,DOG,PERSA CANARIO,9,M,FALSE
January 21 2016,DOG,Jack Russ,7,M,FALSE
January 23 2016,DOG,JACK RUSSELL X,2,M,TRUE
January 22 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,TRUE
January 18 2016,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
January 23 2016,DOG,Chihuahua,1,M,FALSE
January 25 2016,DOG,American Pit Bull Mix / Pit Bull Mix,,U,FALSE
January 27 2016,DOG,BEAGLE/LAB X,1,F,TRUE
February 01 2016,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
January 31 2016,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
February 02 2016,DOG,American Pit Bull Terrier/Pit Bull,8,M,TRUE
February 01 2016,DOG,Shih Tzu,,U,FALSE
January 07 2016,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
February 03 2016,DOG,Beagle,,U,FALSE
February 02 2016,DOG,BELGIAN SHEPHERD,3,F,TRUE
February 04 2016,DOG,Bernese Mountain,18M,F,TRUE
February 03 2016,DOG,Rottweiler,,U,FALSE
February 04 2016,DOG,Chihuahua,1,M,FALSE
February 04 2016,DOG,Boston Terrier,4,M,TRUE
February 06 2016,DOG,Silky Terrier,6,M,FALSE
February 09 2016,DOG,Pit Bull,4,M,FALSE
February 10 2016,DOG,American Pit Bull Mix / Pit Bull Mix,9,F,TRUE
January 20 2016,DOG,Chihuahua,2,U,FALSE
February 15 2016,DOG,Yorkshire Terrier,6,M,TRUE
February 13 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE
February 13 2016,DOG,Maltese,6,M,FALSE
February 11 2016,DOG,American Pit Bull Terrier/Pit Bull,9,M,FALSE
February 18 2016,DOG,AUSTRALIAN CATTLE BLUE HEELER X,5,M,TRUE
February 18 2016,DOG,Bull dog,,U,FALSE
February 18 2016,DOG,German Shepherd,1,M,TRUE
February 19 2016,DOG,MIXED,,U,FALSE
February 22 2016,DOG,BELIGUM/GERMAN SHEP X,2,M,TRUE
February 17 2016,DOG,LABRADOR RETR/PIT BULL X,2,M,TRUE
February 23 2016,DOG,Cocker Spaniel Crossbreed,6,F,TRUE
February 25 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1,F,TRUE
February 25 2016,DOG,Border Terrier,13,M,TRUE
February 10 2016,DOG,Labrador Retriever,2,M,TRUE
February 29 2016,DOG,SHIH TZU/MALTESE X,5,M,TRUE
February 28 2016,DOG,Yorkshire Terrier,3,F,FALSE
February 25 2016,DOG,LAB/COLLIE X,13,F,TRUE
February 28 2016,DOG,Miniature Pinscher,5,M,FALSE
February 16 2016,DOG,Yorkshire Terrier Crossbreed,3,F,TRUE
February 29 2016,DOG,Pit Bull,,U,FALSE
February 18 2016,DOG,Bull dog,,U,FALSE
February 22 2016,DOG,Dalmatian,6,M,TRUE
February 26 2016,DOG,Siberian Husky,,M,FALSE
February 25 2016,DOG,SHILOH SHEPHERD,,U,FALSE
March 05 2016,DOG,Pit Bull,2,M,FALSE
January 17 2016,DOG,American Pit Bull Mix / Pit Bull Mix,11,M,FALSE
February 24 2016,DOG,American Pit Bull Terrier/Pit Bull,5,F,TRUE
March 06 2016,DOG,Shih Tzu,,U,FALSE
March 04 2016,DOG,RAT TERRIER,4,M,TRUE
March 05 2016,DOG,American Pit Bull Terrier/Pit Bull,8,M,FALSE
February 21 2016,DOG,AMER STAFF/LAB X,6,M,FALSE
March 09 2016,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
March 06 2016,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
March 11 2016,DOG,JACK RUSSELL/CHIHUAHUA X,5,M,FALSE
March 13 2016,DOG,Pug,7,M,TRUE
March 10 2016,DOG,Shiba Inu,1,F,FALSE
March 10 2016,DOG,Pit Bull,5,M,FALSE
March 12 2016,DOG,Shiba Inu,2,F,TRUE
March 15 2016,DOG,Labrador Retriever Crossbreed,7,M,TRUE
March 12 2016,DOG,American Pit Bull Mix / Pit Bull Mix,11,M,TRUE
March 16 2016,DOG,POODLE,13,F,FALSE
March 17 2016,DOG,German Shepherd Crossbreed,9,M,TRUE
March 10 2016,DOG,Pit Bull,1,M,TRUE
March 18 2016,DOG,SHEPHERD MIX,9,M,FALSE
March 19 2016,DOG,American Pit Bull Terrier/Pit Bull,7,M,FALSE
March 18 2016,DOG,MIXED,,U,FALSE
March 19 2016,DOG,"Bull Dog, English",2,M,FALSE
March 14 2016,DOG,American Pit Bull Mix / Pit Bull Mix,8,M,TRUE
March 23 2016,DOG,"Bull Dog, French",7,F,FALSE
March 25 2016,DOG,JACK RUSS TERR X- CHIHUAHUA,5,M,FALSE
March 30 2016,DOG,DOGO ARGENTINO X,3,M,FALSE
March 28 2016,DOG,Cairn Terrier,1,M,TRUE
March 30 2016,DOG,Boxer,9,M,TRUE
March 26 2016,DOG,"Schnauzer, Standard",4,M,FALSE
April 01 2016,DOG,American Pit Bull Terrier/Pit Bull,5,M,FALSE
April 01 2016,DOG,TERRIER/ROTTWEILER X,6,M,FALSE
April 02 2016,DOG,Pit Bull,,U,FALSE
April 02 2016,DOG,Chihuahua,,U,FALSE
March 31 2016,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
April 03 2016,DOG,Pit Bull,,U,FALSE
April 05 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE
April 04 2016,DOG,Golden Retriever,,U,FALSE
April 06 2016,DOG,American Pit Bull Terrier/Pit Bull,3,M,FALSE
April 07 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE
April 07 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE
April 05 2016,DOG,MIXED,,U,FALSE
April 08 2016,DOG,Pit Bull,7,M,FALSE
April 07 2016,DOG,Pit Bull,1,U,FALSE
April 07 2016,DOG,Dachshund Smooth Coat Miniature,7,M,FALSE
April 07 2016,DOG,STAFFORDSHIRE TERRIER/PITBULL MIX,1,F,TRUE
April 08 2016,DOG,Dalmatian,,U,FALSE
April 02 2016,DOG,Chihuahua,,U,FALSE
April 09 2016,DOG,Chihuahua,,U,FALSE
April 09 2016,DOG,MASTIFF,,U,FALSE
April 11 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,TRUE
April 04 2016,DOG,MALTESE X,3,M,FALSE
April 12 2016,DOG,American Pit Bull Terrier/Pit Bull,,M,FALSE
April 10 2016,DOG,CORGI,2,M,FALSE
March 09 2016,DOG,Chihuahua,2-3M,M,FALSE
April 14 2016,DOG,Pekingese,3,M,TRUE
April 16 2016,DOG,Pit Bull,,U,FALSE
April 14 2016,DOG,Pharoh hound,2,M,TRUE
April 17 2016,DOG,Labrador Retriever Crossbreed,3,F,TRUE
April 18 2016,DOG,Rhodesian Ridgeback,8,M,TRUE
April 14 2016,DOG,Pit Bull,10,F,TRUE
April 17 2016,DOG,Labrador Retriever,,U,FALSE
April 15 2016,DOG,LHASA APSO/MALTESE,5,M,TRUE
April 19 2016,DOG,American Pit Bull Terrier/Pit Bull,3,M,TRUE
April 19 2016,DOG,Beagle,6,M,TRUE
April 19 2016,DOG,PITBULL/ROTTWEILER,,U,FALSE
April 20 2016,DOG,Pit Bull,7,M,TRUE
April 21 2016,DOG,Pit Bull,3,M,FALSE
April 19 2016,DOG,"Collie, Border",7,F,TRUE
April 23 2016,DOG,Maltese,6,M,TRUE
April 17 2016,DOG,Beagle Crossbreed,5,M,TRUE
April 19 2016,DOG,Pit Bull,7,F,TRUE
April 25 2016,DOG,BLUE NOSED PIT BULL,3,F,FALSE
April 29 2016,DOG,Yorkshire Terrier Crossbreed,1,M,TRUE
April 28 2016,DOG,Pit Bull,,U,FALSE
April 27 2016,DOG,American Pit Bull Terrier/Pit Bull,,M,FALSE
April 26 2016,DOG,Pit Bull,,U,FALSE
April 29 2016,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
April 21 2016,DOG,SHEPARD X,4,M,TRUE
May 02 2016,DOG,Dalmatian,1,M,TRUE
May 02 2016,DOG,SHIH TZU X,,U,FALSE
April 29 2016,DOG,"Mastiff, Tibetan",,U,FALSE
May 03 2016,DOG,Pit Bull,,U,FALSE
May 05 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,FALSE
April 22 2016,DOG,MIXED,2018-02-03T00:00:00.000,M,FALSE
May 03 2016,DOG,Cocker Spaniel,5,M,TRUE
April 21 2016,DOG,Pit Bull,,U,FALSE
April 12 2016,DOG,Pit Bull,,U,FALSE
April 27 2016,DOG,Staffordshire Bull Terrier,,M,FALSE
May 02 2016,DOG,Pit Bull,,U,FALSE
April 25 2016,DOG,Yorkshire Terrier,,U,FALSE
April 30 2016,DOG,Chihuahua,9,M,TRUE
May 09 2016,DOG,Pit Bull,1900-01-02T00:00:00.000,M,TRUE
May 10 2016,DOG,Golden Retriever,11,M,TRUE
May 09 2016,DOG,MIXED,,U,FALSE
May 05 2016,DOG,Pit Bull,,U,FALSE
May 10 2016,DOG,Shih Tzu,2,M,FALSE
May 08 2016,DOG,Pit Bull,,U,FALSE
May 11 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1,U,FALSE
May 11 2016,DOG,Pit Bull,,U,FALSE
May 09 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,TRUE
May 12 2016,DOG,Beagle Crossbreed,4,M,TRUE
May 14 2016,DOG,Pit Bull,4,U,FALSE
May 14 2016,DOG,Mixed/Other,,U,FALSE
May 12 2016,DOG,POODLE X,12,M,TRUE
May 09 2016,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
May 17 2016,DOG,"Pointer, German Shorthaired",11 MTHS,M,FALSE
May 11 2016,DOG,Jack Russ,7,M,TRUE
May 13 2016,DOG,Pit Bull,,U,FALSE
May 14 2016,DOG,Pit Bull,,U,FALSE
May 15 2016,DOG,Pit Bull,9,M,FALSE
May 11 2016,DOG,Pit Bull,,U,FALSE
May 17 2016,DOG,American Staffordshire Terrier,2,M,TRUE
May 17 2016,DOG,Pit Bull,,U,FALSE
May 17 2016,DOG,Rottweiler,1,M,TRUE
May 18 2016,DOG,Mixed/Other,2 YRS,M,TRUE
May 20 2016,DOG,Mixed/Other,5,M,FALSE
May 19 2016,DOG,Pit Bull,1,F,TRUE
May 23 2016,DOG,"Poodle, Miniature",2,M,FALSE
May 22 2016,DOG,American Pit Bull Terrier/Pit Bull,8,M,FALSE
May 22 2016,DOG,TERRIER,,U,FALSE
May 24 2016,DOG,Mixed/Other,4 YRS,F,TRUE
May 22 2016,DOG,Pit Bull,,M,FALSE
May 12 2016,DOG,Rottweiler,2,M,TRUE
May 22 2016,DOG,TERRIER,,U,FALSE
May 23 2016,DOG,Yorkshire Terrier,1,M,TRUE
May 21 2016,DOG,"Jindo Dog,",7,M,TRUE
May 23 2016,DOG,Beagle,,M,TRUE
May 25 2016,DOG,TERRIER,,U,FALSE
May 25 2016,DOG,Weimaraner,4,M,TRUE
May 22 2016,DOG,GOLD RETRIEVER/LAB/CHOW CHOW X,1,M,TRUE
May 26 2016,DOG,Pit Bull,,U,FALSE
May 19 2016,DOG,Pit Bull,6,M,TRUE
May 27 2016,DOG,American Pit Bull Terrier/Pit Bull,11,M,TRUE
May 26 2016,DOG,Bull Terrier,5,M,FALSE
May 26 2016,DOG,German Shepherd,8,F,FALSE
May 29 2016,DOG,"Poodle, Miniature",,U,FALSE
May 27 2016,DOG,Cocker Spaniel,5M,F,FALSE
June 01 2016,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
June 01 2016,DOG,Pit Bull,4,M,FALSE
June 02 2016,DOG,German Shepherd,,U,FALSE
June 02 2016,DOG,Boxer,,U,FALSE
June 03 2016,DOG,Pit Bull,,M,FALSE
June 01 2016,DOG,Akita,,U,FALSE
June 04 2016,DOG,PIT BULL/LAB X,6,M,FALSE
June 05 2016,DOG,"Poodle, Toy",2,M,FALSE
May 31 2016,DOG,"Collie, Border",,U,FALSE
June 03 2016,DOG,Chihuahua Crossbreed,2,M,FALSE
June 04 2016,DOG,Mixed/Other,3,F,TRUE
June 05 2016,DOG,American Pit Bull Mix / Pit Bull Mix,2018-03-04T00:00:00.000,F,TRUE
May 31 2016,DOG,Pit Bull,,U,FALSE
June 01 2016,DOG,Rottweiler,,U,FALSE
May 29 2016,DOG,Yorkshire Terrier,9,M,FALSE
June 09 2016,DOG,"Bull Dog, French",4,M,TRUE
June 09 2016,DOG,American Pit Bull Terrier/Pit Bull,,M,TRUE
June 10 2016,DOG,LABRADOR,22 MTHS,M,TRUE
June 12 2016,DOG,Shih Tzu,,M,FALSE
June 11 2016,DOG,Pit Bull,4M,M,FALSE
June 12 2016,DOG,Pit Bull,,M,TRUE
June 13 2016,DOG,Pit Bull,3,M,FALSE
June 13 2016,DOG,TERRIER HOUND X,1,M,TRUE
June 11 2016,DOG,AMERICAN BULLY,3,F,TRUE
June 11 2016,DOG,Pomeranian,8,M,FALSE
June 10 2016,DOG,PIT BULL/ROTTWEILER,3,M,FALSE
June 14 2016,DOG,"Poodle, Standard",,U,FALSE
June 15 2016,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE
June 14 2016,DOG,Pit Bull,,U,FALSE
June 12 2016,DOG,German Shepherd,,U,FALSE
June 16 2016,DOG,American Pit Bull Terrier/Pit Bull,2,F,TRUE
June 17 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE
June 07 2016,DOG,BORDER COLLIE X,1,M,TRUE
June 12 2016,DOG,DACHSHUND,6,M,TRUE
June 17 2016,DOG,Yorkshire Terrier,2,M,FALSE
June 21 2016,DOG,Chihuahua Crossbreed,9,M,TRUE
June 20 2016,DOG,Bull dog,,U,FALSE
June 20 2016,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
June 21 2016,DOG,Shih Tzu,1,M,FALSE
June 21 2016,DOG,Mixed/Other,6,F,FALSE
June 22 2016,DOG,American Pit Bull Terrier/Pit Bull,2,U,FALSE
May 25 2016,DOG,German Shepherd,,M,TRUE
June 23 2016,DOG,Chihuahua,8,M,FALSE
June 22 2016,DOG,LHASA APSO/POODLE X,3,M,FALSE
June 23 2016,DOG,Rottweiler,,U,FALSE
June 23 2016,DOG,Rottweiler,,U,FALSE
June 23 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,TRUE
June 23 2016,DOG,American Pit Bull Mix / Pit Bull Mix,6,F,TRUE
June 24 2016,DOG,American Staffordshire Terrier,3,M,TRUE
June 27 2016,DOG,Newfoundland,3,F,FALSE
June 26 2016,DOG,American Pit Bull Terrier/Pit Bull,1,M,TRUE
June 18 2016,DOG,German Shepherd,,U,FALSE
June 27 2016,DOG,Shih Tzu,,U,FALSE
June 22 2016,DOG,Bichon Frise,5,M,TRUE
June 29 2016,DOG,Jack Russ,8,M,TRUE
June 29 2016,DOG,Pit Bull,,U,FALSE
June 25 2016,DOG,LABRADOR/MIX,9,M,TRUE
